#index raw norm_full norm_ldro gray_ldro
1355 102 101 25 21
1356 57 56 14 9
1357 86 85 21 31
1358 106 105 26 23
1359 45 44 11 14
1360 14 13 3 2
1361 33 32 8 12
1362 33 32 8 12
1363 33 32 8 12
1364 33 32 8 12
1365 33 32 8 12
1366 33 32 8 12
1367 33 32 8 12
1368 33 32 8 12
1369 32 31 7 4
1370 41 40 10 15
1371 49 48 12 10
1372 119 118 29 19
1373 59 58 14 9
1374 90 89 22 29
1375 14 13 3 2
1376 30 29 7 4
1377 14 13 3 2
1378 114 113 28 18
1379 30 29 7 4
1380 97 96 24 20
1381 42 41 10 15
1382 111 110 27 22
1383 3 2 0 0
1384 89 88 22 29
1385 121 120 30 17
1386 97 96 24 20
1387 20 19 4 6
1388 64 63 15 8
1389 115 114 28 18
1390 17 16 4 6
1391 84 83 20 30
1392 23 22 5 7
1393 90 89 22 29
1394 48 47 11 14
1395 109 108 27 22
1396 38 37 9 13
1397 74 73 18 27
1398 99 98 24 20
1399 28 27 6 5
1400 98 97 24 20
1401 35 34 8 12
1402 114 113 28 18
1403 104 103 25 21
1404 91 90 22 29
1405 82 81 20 30
1406 23 22 5 7
1407 3 2 0 0
1408 1 0 0 0
1409 2 1 0 0
1410 33 32 8 12
1411 17 16 4 6
1412 33 32 8 12
1413 88 87 21 31
1414 46 45 11 14
1415 17 16 4 6
1416 28 27 6 5
1417 105 104 26 23
1418 43 42 10 15
1419 62 61 15 8
1420 121 120 30 17
1421 93 92 23 28
1422 93 92 23 28
1423 102 101 25 21
1424 6 5 1 1
1425 0 127 31 16
1426 28 27 6 5
1427 87 86 21 31
1428 68 67 16 24
1429 38 37 9 13
1430 52 51 12 10
1431 127 126 31 16
1432 1 0 0 0
1433 1 0 0 0
1434 1 0 0 0
1435 1 0 0 0
1436 1 0 0 0
1437 1 0 0 0
1438 1 0 0 0
1439 1 0 0 0
1440 9 8 2 3
1441 17 16 4 6
1442 101 100 25 21
1443 26 25 6 5
1444 58 57 14 9
1445 110 109 27 22
1446 126 125 31 16
1447 110 109 27 22
1448 82 81 20 30
1449 126 125 31 16
1450 66 65 16 24
1451 10 9 2 3
1452 79 78 19 26
1453 99 98 24 20
1454 57 56 14 9
1455 90 89 22 29
1456 65 64 16 24
1457 116 115 28 18
1458 32 31 7 4
1459 83 82 20 30
1460 113 112 28 18
1461 52 51 12 10
1462 119 118 29 19
1463 58 57 14 9
1464 16 15 3 2
1465 77 76 19 26
1466 6 5 1 1
1467 42 41 10 15
1468 67 66 16 24
1469 124 123 30 17
1470 66 65 16 24
1471 3 2 0 0
1472 82 81 20 30
1473 72 71 17 25
1474 59 58 14 9
1475 50 49 12 10
1476 119 118 29 19
1477 99 98 24 20
1478 97 96 24 20
1479 98 97 24 20
1480 1 0 0 0
1481 113 112 28 18
1482 127 126 31 16
1483 17 16 4 6
1484 123 122 30 17
1485 20 19 4 6
1486 83 82 20 30
1487 125 124 31 16
1488 41 40 10 15
1489 68 67 16 24
1490 44 43 10 15
1491 80 79 19 26
1492 36 35 8 12
1493 0 127 31 16
1494 115 114 28 18
1495 23 22 5 7
1496 57 56 14 9
1497 75 74 18 27
1498 15 14 3 2
1499 56 55 13 11
1500 127 126 31 16
1501 13 12 3 2
1502 97 96 24 20
1503 97 96 24 20
1504 97 96 24 20
1505 97 96 24 20
1506 97 96 24 20
1507 97 96 24 20
1508 97 96 24 20
1509 97 96 24 20
1510 105 104 26 23
1511 113 112 28 18
1512 47 46 11 14
1513 23 22 5 7
1514 26 25 6 5
1515 78 77 19 26
1516 94 93 23 28
1517 78 77 19 26
1518 50 49 12 10
1519 94 93 23 28
1520 34 33 8 12
1521 105 104 26 23
1522 47 46 11 14
1523 67 66 16 24
1524 25 24 6 5
1525 58 57 14 9
1526 33 32 8 12
1527 83 82 20 30
1528 0 127 31 16
1529 51 50 12 10
1530 81 80 20 30
1531 20 19 4 6
1532 87 86 21 31
1533 26 25 6 5
1534 112 111 27 22
1535 45 44 11 14
1536 102 101 25 21
1537 10 9 2 3
1538 35 34 8 12
1539 92 91 22 29
1540 34 33 8 12
1541 99 98 24 20
1542 50 49 12 10
1543 40 39 9 13
1544 27 26 6 5
1545 18 17 4 6
1546 87 86 21 31
1547 67 66 16 24
1548 65 64 16 24
1549 66 65 16 24
1550 97 96 24 20
1551 81 80 20 30
1552 17 16 4 6
1553 6 5 1 1
1554 23 22 5 7
1555 79 78 19 26
1556 34 33 8 12
1557 57 56 14 9
1558 61 60 15 8
1559 100 99 24 20
1560 104 103 25 21
1561 10 9 2 3
1562 98 97 24 20
1563 61 60 15 8
1564 89 88 22 29
1565 92 91 22 29
1566 73 72 18 27
1567 7 6 1 1
1568 70 69 17 25
1569 124 123 30 17
1570 30 29 7 4
1571 120 119 29 19
1572 65 64 16 24
1573 65 64 16 24
1574 65 64 16 24
1575 65 64 16 24
1576 65 64 16 24
1577 65 64 16 24
1578 65 64 16 24
1579 65 64 16 24
1580 73 72 18 27
1581 80 79 19 26
1582 82 81 20 30
1583 19 18 4 6
1584 56 55 13 11
1585 45 44 11 14
1586 62 61 15 8
1587 62 61 15 8
1588 46 45 11 14
1589 62 61 15 8
1590 2 1 0 0
1591 74 73 18 27
1592 74 73 18 27
1593 14 13 3 2
1594 121 120 30 17
1595 26 25 6 5
1596 25 24 6 5
1597 52 51 12 10
1598 51 50 12 10
1599 19 18 4 6
1600 19 18 4 6
1601 116 115 28 18
1602 115 114 28 18
1603 123 122 30 17
1604 121 120 30 17
1605 13 12 3 2
1606 69 68 17 25
1607 71 70 17 25
1608 106 105 26 23
1609 59 58 14 9
1610 2 1 0 0
1611 2 1 0 0
1612 21 20 5 7
1613 8 7 1 1
1614 7 6 1 1
1615 122 121 30 17
1616 55 54 13 11
1617 35 34 8 12
1618 34 33 8 12
1619 34 33 8 12
1620 34 33 8 12
1621 65 64 16 24
1622 5 4 1 1
1623 21 20 5 7
1624 59 58 14 9
1625 16 15 3 2
1626 18 17 4 6
1627 19 18 4 6
1628 36 35 8 12
1629 30 29 7 4
1630 120 119 29 19
1631 84 83 20 30
1632 111 110 27 22
1633 17 16 4 6
1634 12 11 2 3
1635 117 116 29 19
1636 12 11 2 3
1637 102 101 25 21
1638 40 39 9 13
1639 43 42 10 15
1640 46 45 11 14
1641 11 10 2 3
1642 33 32 8 12
1643 33 32 8 12
1644 33 32 8 12
1645 33 32 8 12
1646 33 32 8 12
1647 33 32 8 12
1648 33 32 8 12
1649 33 32 8 12
1650 40 39 9 13
1651 49 48 12 10
1652 49 48 12 10
1653 15 14 3 2
1654 89 88 22 29
1655 90 89 22 29
1656 14 13 3 2
1657 30 29 7 4
1658 14 13 3 2
1659 114 113 28 18
1660 30 29 7 4
1661 98 97 24 20
1662 42 41 10 15
1663 110 109 27 22
1664 2 1 0 0
1665 89 88 22 29
1666 122 121 30 17
1667 97 96 24 20
1668 20 19 4 6
1669 64 63 15 8
1670 115 114 28 18
1671 17 16 4 6
1672 84 83 20 30
1673 22 21 5 7
1674 90 89 22 29
1675 48 47 11 14
1676 109 108 27 22
1677 38 37 9 13
1678 74 73 18 27
1679 99 98 24 20
1680 28 27 6 5
1681 98 97 24 20
1682 35 34 8 12
1683 114 113 28 18
1684 104 103 25 21
1685 91 90 22 29
1686 81 80 20 30
1687 23 22 5 7
1688 3 2 0 0
1689 1 0 0 0
1690 2 1 0 0
1691 33 32 8 12
1692 17 16 4 6
1693 98 97 24 20
1694 33 32 8 12
1695 9 8 2 3
1696 13 12 3 2
1697 71 70 17 25
1698 122 121 30 17
1699 62 61 15 8
1700 93 92 23 28
1701 1 0 0 0
1702 94 93 23 28
1703 102 101 25 21
1704 39 38 9 13
1705 104 103 25 21
1706 68 67 16 24
1707 100 99 24 20
1708 10 9 2 3
1709 5 4 1 1
1710 73 72 18 27
1711 110 109 27 22
1712 79 78 19 26
1713 1 0 0 0
1714 1 0 0 0
1715 1 0 0 0
1716 1 0 0 0
1717 1 0 0 0
1718 1 0 0 0
1719 1 0 0 0
1720 1 0 0 0
1721 9 8 2 3
1722 17 16 4 6
1723 111 110 27 22
1724 42 41 10 15
1725 58 57 14 9
1726 110 109 27 22
1727 126 125 31 16
1728 110 109 27 22
1729 82 81 20 30
1730 126 125 31 16
1731 66 65 16 24
1732 10 9 2 3
1733 79 78 19 26
1734 99 98 24 20
1735 57 56 14 9
1736 90 89 22 29
1737 65 64 16 24
1738 116 115 28 18
1739 32 31 7 4
1740 83 82 20 30
1741 113 112 28 18
1742 52 51 12 10
1743 119 118 29 19
1744 58 57 14 9
1745 16 15 3 2
1746 77 76 19 26
1747 6 5 1 1
1748 42 41 10 15
1749 67 66 16 24
1750 124 123 30 17
1751 66 65 16 24
1752 3 2 0 0
1753 82 81 20 30
1754 72 71 17 25
1755 59 58 14 9
1756 50 49 12 10
1757 119 118 29 19
1758 99 98 24 20
1759 97 96 24 20
1760 98 97 24 20
1761 1 0 0 0
1762 113 112 28 18
1763 74 73 18 27
1764 99 98 24 20
1765 20 19 4 6
1766 63 62 15 8
1767 84 83 20 30
1768 66 65 16 24
1769 68 67 16 24
1770 69 68 17 25
1771 50 49 12 10
1772 62 61 15 8
1773 84 83 20 30
1774 31 30 7 4
1775 95 94 23 28
1776 82 81 20 30
1777 35 34 8 12
1778 95 94 23 28
1779 86 85 21 31
1780 107 106 26 23
1781 95 94 23 28
1782 66 65 16 24
1783 97 96 24 20
1784 97 96 24 20
1785 97 96 24 20
1786 97 96 24 20
1787 97 96 24 20
1788 97 96 24 20
1789 97 96 24 20
1790 97 96 24 20
1791 105 104 26 23
1792 113 112 28 18
1793 47 46 11 14
1794 23 22 5 7
1795 26 25 6 5
1796 78 77 19 26
1797 94 93 23 28
1798 77 76 19 26
1799 50 49 12 10
1800 94 93 23 28
1801 34 33 8 12
1802 106 105 26 23
1803 47 46 11 14
1804 67 66 16 24
1805 25 24 6 5
1806 58 57 14 9
1807 33 32 8 12
1808 84 83 20 30
1809 1 0 0 0
1810 51 50 12 10
1811 81 80 20 30
1812 20 19 4 6
1813 87 86 21 31
1814 26 25 6 5
1815 112 111 27 22
1816 45 44 11 14
1817 102 101 25 21
1818 10 9 2 3
1819 35 34 8 12
1820 92 91 22 29
1821 34 33 8 12
1822 99 98 24 20
1823 50 49 12 10
1824 40 39 9 13
1825 27 26 6 5
1826 18 17 4 6
1827 87 86 21 31
1828 67 66 16 24
1829 65 64 16 24
1830 66 65 16 24
1831 97 96 24 20
1832 81 80 20 30
1833 81 80 20 30
1834 96 95 23 28
1835 14 13 3 2
1836 89 88 22 29
1837 55 54 13 11
1838 98 97 24 20
1839 119 118 29 19
1840 100 99 24 20
1841 59 58 14 9
1842 107 106 26 23
1843 70 69 17 25
1844 73 72 18 27
1845 68 67 16 24
1846 85 84 21 31
1847 42 41 10 15
1848 2 1 0 0
1849 6 5 1 1
1850 11 10 2 3
1851 57 56 14 9
1852 99 98 24 20
1853 65 64 16 24
1854 65 64 16 24
1855 65 64 16 24
1856 65 64 16 24
1857 65 64 16 24
1858 65 64 16 24
1859 65 64 16 24
1860 65 64 16 24
1861 73 72 18 27
1862 80 79 19 26
1863 82 81 20 30
1864 29 28 7 4
1865 123 122 30 17
1866 121 120 30 17
1867 61 60 15 8
1868 62 61 15 8
1869 18 17 4 6
1870 17 16 4 6
1871 62 61 15 8
1872 1 0 0 0
1873 16 15 3 2
1874 14 13 3 2
1875 34 33 8 12
1876 121 120 30 17
1877 1 0 0 0
1878 0 127 31 16
1879 96 95 23 28
1880 19 18 4 6
1881 18 17 4 6
1882 117 116 29 19
1883 55 54 13 11
1884 120 119 29 19
1885 80 79 19 26
1886 14 13 3 2
1887 69 68 17 25
1888 71 70 17 25
1889 1 0 0 0
1890 3 2 0 0
1891 3 2 0 0
1892 2 1 0 0
1893 18 17 4 6
1894 8 7 1 1
1895 8 7 1 1
1896 114 113 28 18
1897 55 54 13 11
1898 35 34 8 12
1899 34 33 8 12
1900 34 33 8 12
1901 64 63 15 8
1902 49 48 12 10
1903 49 48 12 10
1904 39 38 9 13
1905 8 7 1 1
1906 9 8 2 3
1907 66 65 16 24
1908 37 36 9 13
1909 67 66 16 24
1910 98 97 24 20
1911 83 82 20 30
1912 23 22 5 7
1913 94 93 23 28
1914 41 40 10 15
1915 51 50 12 10
